package,dependencies,child_1,child_1_dependencies,child_2,child_2_dependencies,child_3,child_3_dependencies,child_4,child_4_dependencies,child_5,child_5_dependencies,child_6,child_6_dependencies,child_7,child_7_dependencies,child_8,child_8_dependencies,child_9,child_9_dependencies,child_10,child_10_dependencies,child_11,child_11_dependencies,child_12,child_12_dependencies,child_13,child_13_dependencies,child_14,child_14_dependencies,child_15,child_15_dependencies,child_16,child_16_dependencies,child_17,child_17_dependencies,child_18,child_18_dependencies
azurelinux-repos,
basesystem,
perl-libs,glibc|libxcrypt|perl-Carp|perl-DynaLoader|perl-Encode|perl-Exporter|perl-PathTools,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libxcrypt,glibc,perl-Carp,perl-Exporter|perl-libs,perl-DynaLoader,perl-Carp|perl-libs|perl-vars,perl-Encode,glibc|perl-Carp|perl-constant|perl-Exporter|perl-File-Basename|perl-Getopt-Long|perl-Getopt-Std|perl-interpreter|perl-libs|perl-MIME-Base64|perl-overload|perl-parent|perl-Storable|perl-vars,perl-Exporter,perl-Carp|perl-libs,perl-PathTools,glibc|perl-Carp|perl-constant|perl-Errno|perl-Exporter|perl-libs|perl-Scalar-List-Utils
perl-locale,perl-Carp|perl-libs|perl-POSIX,perl-Carp,perl-Exporter|perl-libs,perl-libs,glibc|libxcrypt|perl-Carp|perl-DynaLoader|perl-Encode|perl-Exporter|perl-PathTools,perl-POSIX,glibc|perl-Carp|perl-Exporter|perl-Fcntl|perl-libs|perl-locale
perl-macros,
perl-mro,glibc|perl-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,perl-libs,glibc|libxcrypt|perl-Carp|perl-DynaLoader|perl-Encode|perl-Exporter|perl-PathTools
perl-overload,perl-libs|perl-mro|perl-overloading|perl-Scalar-List-Utils,perl-libs,glibc|libxcrypt|perl-Carp|perl-DynaLoader|perl-Encode|perl-Exporter|perl-PathTools,perl-mro,glibc|perl-libs,perl-overloading,perl-Carp|perl-libs,perl-Scalar-List-Utils,glibc|perl-Exporter|perl-libs
perl-overloading,perl-Carp|perl-libs,perl-Carp,perl-Exporter|perl-libs,perl-libs,glibc|libxcrypt|perl-Carp|perl-DynaLoader|perl-Encode|perl-Exporter|perl-PathTools
perl-parent,perl-libs,perl-libs,glibc|libxcrypt|perl-Carp|perl-DynaLoader|perl-Encode|perl-Exporter|perl-PathTools
perl-podlators,perl-Carp|perl-Encode|perl-Exporter|perl-File-Basename|perl-Getopt-Long|perl-interpreter|perl-libs|perl-parent|perl-PathTools|perl-Pod-Simple|perl-Pod-Usage|perl-POSIX|perl-Term-ANSIColor|perl-Term-Cap,perl-Carp,perl-Exporter|perl-libs,perl-Encode,glibc|perl-Carp|perl-constant|perl-Exporter|perl-File-Basename|perl-Getopt-Long|perl-Getopt-Std|perl-interpreter|perl-libs|perl-MIME-Base64|perl-overload|perl-parent|perl-Storable|perl-vars,perl-Exporter,perl-Carp|perl-libs,perl-File-Basename,perl-Carp|perl-Exporter|perl-libs,perl-Getopt-Long,perl-base|perl-constant|perl-Exporter|perl-libs|perl-overload|perl-Pod-Usage|perl-Text-ParseWords,perl-interpreter,glibc|perl-libs,perl-libs,glibc|libxcrypt|perl-Carp|perl-DynaLoader|perl-Encode|perl-Exporter|perl-PathTools,perl-parent,perl-libs,perl-PathTools,glibc|perl-Carp|perl-constant|perl-Errno|perl-Exporter|perl-libs|perl-Scalar-List-Utils,perl-Pod-Simple,perl-Carp|perl-Encode|perl-File-Basename|perl-Getopt-Long|perl-if|perl-libs|perl-overload|perl-PathTools|perl-Pod-Escapes|perl-Symbol|perl-Text-Tabs+Wrap,perl-Pod-Usage,perl-Carp|perl-Exporter|perl-Getopt-Long|perl-interpreter|perl-libs|perl-PathTools|perl-podlators|perl-Pod-Perldoc,perl-POSIX,glibc|perl-Carp|perl-Exporter|perl-Fcntl|perl-libs|perl-locale,perl-Term-ANSIColor,perl-Exporter|perl-libs,perl-Term-Cap,ncurses|perl-Carp|perl-libs|perl-vars
perl-vars,perl-Carp|perl-libs,perl-Carp,perl-Exporter|perl-libs,perl-libs,glibc|libxcrypt|perl-Carp|perl-DynaLoader|perl-Encode|perl-Exporter|perl-PathTools
libcgroup,
libdb,
libestr,
libfastjson,
liblognorm,
librdkafka,
librelp,
libssh2,
libtraceevent,
libuv,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
autogen-libopts,
libtool,
make,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
vim,
rsyslog,
cronie,
cronie-anacron,
tini,
containerd,bash|glibc|runc,bash,filesystem|glibc|ncurses-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,runc,glibc|libseccomp
docker-cli,glibc|moby-filesystem,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
runc,glibc|libseccomp,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libseccomp,glibc
postgresql-libs,
bc,
chkconfig,
elfutils,
emacs,
libgc,
gdb,
gdbm-devel,
glib,
irqbalance,
iw,
moby-engine,bash|containerd|container-selinux|docker-cli|glibc|iptables-legacy|libseccomp|moby-filesystem|nftables|pigz|systemd|systemd-libs|tar|tini-static|xz,bash,filesystem|glibc|ncurses-libs,containerd,bash|glibc|runc,docker-cli,glibc|moby-filesystem,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libseccomp,glibc,systemd,audit-libs|bash|coreutils|dbus|filesystem|glibc|grep|libacl|libblkid|libcap|libfdisk|libgcc|libmount|libseccomp|libselinux|openssl-libs|package no package provides (libbpf is not installed|package no package provides (systemd-rpm-macros is not installed|package no package provides (util-linux-core or util-linux) is not installed|pam-libs|systemd-libs|systemd-pam|systemd-shared|systemd-standalone-sysusers,systemd-libs,glibc|libcap|libgcc,tar,glibc|libacl|libselinux,xz,bash|glibc|grep|xz-libs
ncurses-term,
newt,
nghttp2,
pcre2-tools,
popt-devel,
slang,
strace,
tmux,
wireless-regdb,
zchunk,
libzstd,glibc,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed
libcurl,glibc|krb5-libs|libbrotli|libidn2|libnghttp2|libpsl|libssh|openldap|openssl-libs|zlib-ng-compat,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,krb5-libs,coreutils|crypto-policies|glibc|keyutils-libs|libcom_err|libselinux|libverto|openssl-libs,libidn2,glibc|libunistring,openldap,cyrus-sasl-lib|glibc|libevent|libtool-ltdl|openssl-libs,openssl-libs,ca-certificates|crypto-policies|glibc|zlib-ng-compat
krb5-libs,coreutils|crypto-policies|glibc|keyutils-libs|libcom_err|libselinux|libverto|openssl-libs,coreutils,coreutils-common|filesystem|glibc|gmp|libacl|libattr|libcap|libselinux|openssl-libs|systemd-libs,glibc,filesystem|glibc-common|glibc-minimal-langpack|libgcc|package no package provides (glibc-gconv-extra(x86-32) is not installed|package no package provides (glibc-gconv-extra(x86-64) is not installed,libselinux,glibc|libsepol|pcre2,openssl-libs,ca-certificates|crypto-policies|glibc|zlib-ng-compat
dracut-network,
grub2-efi-x64-modules,grub2-common
grub2-efi-x64,bash|efi-filesystem|grub2-common|grub2-tools|grub2-tools-minimal,bash,filesystem|glibc|ncurses-libs,grub2-tools-minimal,bash|device-mapper-libs|filesystem|fuse3-libs|gettext-runtime|glibc|grub2-common|xz-libs
